subdivision,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec,Decade Population
kerala,1957,1.2,16.0,25.7,70.2,381.2,872.0,835.3,358.8,41.3,280.1,192.5,28.9,3103.3,17.2,477.2,2107.4,501.5,13549000
kerala,1958,4.4,19.3,57.3,135.1,353.5,713.3,622.7,526.6,86.1,191.0,206.1,7.7,2923.1,23.7,545.9,1948.7,404.8,13549000
kerala,1959,3.0,21.4,6.3,150.7,347.2,872.8,1155.7,397.3,405.5,200.4,151.9,34.0,3746.0,24.3,504.2,2831.2,386.3,13549000
kerala,1960,9.4,8.4,44.4,206.6,540.0,480.3,750.9,336.8,371.2,255.9,358.0,23.7,3385.5,17.8,791.0,1939.2,637.5,13549000
kerala,1961,13.7,31.3,11.4,94.1,500.5,1005.2,1146.5,678.3,399.3,274.2,85.9,17.5,4257.8,45.0,606.0,3229.3,377.6,16904560
kerala,1962,28.4,54.7,39.6,95.1,472.4,244.9,951.1,510.7,394.9,475.6,31.5,76.9,3375.8,83.1,607.1,2101.6,584.0,16904560
kerala,1963,30.2,24.8,69.8,96.3,157.1,393.3,720.2,511.0,223.9,282.6,93.4,48.4,2651.1,55.0,323.2,1848.5,424.4,16904560
kerala,1964,1.1,7.8,67.2,83.3,94.8,379.4,754.2,548.0,398.2,325.7,191.7,17.8,2869.1,8.8,245.2,2079.8,535.2,16904560
kerala,1965,9.1,0.9,28.3,109.8,214.5,597.7,465.1,296.1,150.1,183.7,131.7,155.5,2342.4,10.0,352.6,1508.9,470.9,16904560
kerala,1966,3.0,6.9,67.7,167.4,95.2,496.2,601.9,202.1,293.2,392.3,245.4,50.5,2621.7,9.9,330.3,1593.3,688.2,16904560
kerala,1967,14.3,0.1,24.6,70.1,244.9,541.7,741.4,508.4,145.8,172.7,74.0,31.1,2569.1,14.4,339.6,1937.3,277.8,16904560
kerala,1968,7.3,30.5,89.2,133.3,90.0,696.4,1308.9,380.7,325.4,178.9,119.4,32.7,3392.7,37.8,312.5,2711.4,331.0,16904560
kerala,1969,2.7,6.4,19.4,117.2,227.4,550.5,818.8,284.8,216.4,235.6,119.4,66.3,2665.0,9.1,364.0,1870.6,421.3,16904560
kerala,1970,12.9,17.6,25.8,132.7,289.1,535.3,558.1,554.8,212.5,278.3,80.5,5.7,2703.5,30.5,447.7,1860.7,364.6,16904560
kerala,1971,31.6,18.5,20.0,113.0,317.5,889.6,648.6,385.2,331.2,220.9,38.3,62.3,3076.8,50.1,450.6,2254.6,321.5,21347300
kerala,1972,2.6,7.5,2.5,87.5,436.0,401.8,714.4,294.9,185.7,351.5,140.5,114.3,2739.4,10.2,526.0,1596.8,606.4,21347300
kerala,1973,0.0,0.3,12.3,131.5,119.9,617.0,583.5,487.5,61.3,260.8,84.5,53.8,2412.5,0.3,263.8,1749.2,399.2,21347300
kerala,1974,1.6,5.4,16.0,128.0,221.5,266.9,1004.2,533.6,383.6,142.1,61.0,3.6,2767.4,7.0,365.6,2188.2,206.6,21347300
kerala,1975,5.2,21.4,63.4,123.8,162.2,864.4,531.3,675.9,457.7,368.9,204.3,19.9,3498.4,26.6,349.3,2529.3,593.1,21347300
kerala,1976,0.1,1.5,21.0,134.5,75.8,196.8,641.5,342.6,116.2,221.3,286.7,30.8,2068.8,1.6,231.3,1297.1,538.8,21347300
kerala,1977,1.1,15.7,28.3,102.3,306.4,599.6,753.3,234.2,201.3,437.0,361.7,6.7,3047.6,16.8,436.9,1788.5,805.4,21347300
kerala,1978,3.3,14.7,31.4,73.9,396.8,758.1,686.7,516.8,119.4,171.0,365.6,39.0,3176.7,18.0,502.1,2081.1,575.6,21347300
kerala,1979,2.4,30.0,11.7,42.0,127.7,582.9,662.2,383.7,211.7,163.8,261.7,23.3,2503.0,32.4,181.3,1840.5,448.8,21347300
kerala,1980,0.0,0.9,20.8,114.8,105.3,745.9,754.0,438.1,139.5,282.3,162.3,39.5,2803.4,0.9,240.9,2077.5,484.1,21347300
kerala,1981,7.0,6.8,28.5,75.9,166.3,912.4,489.8,495.6,376.6,265.0,138.6,43.3,3005.9,13.8,270.8,2274.4,446.9,25453680
kerala,1982,0.7,0.1,21.9,60.4,148.2,612.2,511.5,495.0,70.6,164.4,127.5,10.8,2223.3,0.8,230.6,1689.2,302.7,25453680
kerala,1983,0.2,1.5,0.9,13.1,76.0,322.8,583.2,579.9,421.1,136.2,116.5,69.1,2320.3,1.7,89.9,1906.9,321.8,25453680
kerala,1984,36.8,60.0,95.3,162.1,84.6,842.6,653.6,284.4,171.1,286.0,67.7,18.0,2762.1,96.8,342.0,1951.6,371.7,25453680
kerala,1985,61.2,6.1,29.3,66.6,254.2,828.7,388.9,315.3,117.6,204.0,74.9,44.0,2390.5,67.3,350.0,1650.4,322.8,25453680
kerala,1986,5.6,18.7,11.2,63.1,126.7,597.9,324.8,340.3,235.4,165.5,194.7,9.5,2093.2,24.3,200.9,1498.4,369.6,25453680
kerala,1987,0.6,0.8,4.3,57.2,108.3,572.6,221.0,396.6,157.0,272.1,216.0,131.1,2137.6,1.4,169.7,1347.2,619.2,25453680
kerala,1988,0.8,17.5,38.1,177.6,157.2,511.3,502.8,379.8,451.7,68.5,67.0,31.1,2403.5,18.3,372.9,1845.7,166.6,25453680
kerala,1989,10.3,0.0,30.1,141.5,169.4,657.5,450.7,285.5,271.1,308.0,92.9,5.6,2422.7,10.3,341.1,1664.7,406.5,25453680
kerala,1990,14.9,4.8,18.0,41.8,488.5,528.6,635.4,370.8,103.3,323.2,158.8,5.2,2693.1,19.7,548.3,1638.0,487.2,25453680
kerala,1991,10.9,4.4,33.2,97.0,113.4,1096.1,905.5,465.5,48.5,307.8,99.9,2.3,3184.5,15.3,243.6,2515.6,410.0,29098523
kerala,1992,2.4,0.9,0.1,43.0,218.4,819.3,767.8,508.0,297.5,290.7,287.6,3.7,3239.5,3.4,261.6,2392.5,582.1,29098523
kerala,1993,0.0,17.8,20.1,66.5,159.0,657.1,776.1,301.9,88.0,431.2,153.8,46.2,2717.7,17.8,245.6,1823.1,631.3,29098523
kerala,1994,24.3,27.1,18.1,154.5,141.3,845.0,955.5,479.9,212.6,428.4,117.6,6.5,3410.8,51.4,313.9,2493.0,552.5,29098523
kerala,1995,10.3,6.5,37.3,134.9,355.6,493.4,702.5,457.3,280.0,198.3,182.6,0.1,2858.8,16.8,527.8,1933.2,380.9,29098523
kerala,1996,2.8,9.1,14.4,124.3,74.3,572.4,696.0,327.4,342.7,294.1,89.9,62.5,2610.0,11.8,213.0,1938.5,446.6,29098523
kerala,1997,2.1,1.5,36.1,60.6,133.6,544.2,970.5,536.0,292.2,288.9,298.4,88.4,3252.4,3.7,230.2,2342.9,675.7,29098523
kerala,1998,6.0,2.1,8.1,61.1,151.6,732.5,641.4,371.8,517.6,444.8,135.0,79.4,3151.5,8.0,220.8,2263.4,659.3,29098523
kerala,1999,1.8,23.8,21.4,111.6,453.2,607.3,700.4,266.3,88.0,567.9,68.1,4.9,2914.6,25.5,586.2,1661.9,640.9,29098523
kerala,2000,11.7,57.8,21.5,96.3,124.5,633.8,343.2,566.5,195.8,214.2,78.1,69.1,2412.6,69.5,242.3,1739.4,361.5,29098523
kerala,2001,16.5,28.3,7.0,238.0,238.6,715.3,598.5,361.3,216.8,319.6,181.0,10.1,2931.1,44.7,483.7,1892.0,510.7,31839000
kerala,2002,4.7,8.7,35.7,117.3,330.8,503.1,318.7,438.2,99.0,511.7,137.5,2.1,2507.4,13.3,483.7,1359.0,651.3,31839000
kerala,2003,0.7,50.9,82.1,134.4,91.0,566.7,532.0,350.3,93.6,407.0,76.4,9.7,2394.9,51.6,307.5,1542.6,493.1,31839000
kerala,2004,2.4,8.1,37.9,113.2,610.9,673.4,385.4,417.9,192.8,320.6,120.7,2.7,2886.1,10.5,762.0,1669.5,444.0,31839000
kerala,2005,19.8,7.0,25.3,205.9,134.8,619.2,832.7,291.0,414.7,240.1,184.3,56.4,3031.1,26.8,366.0,2157.6,480.7,31839000
kerala,2006,8.1,0.5,90.7,65.3,521.2,482.4,804.0,432.6,474.8,376.4,162.8,1.8,3420.6,8.6,677.2,2193.8,541.0,31839000
kerala,2007,0.5,5.6,7.3,138.5,192.7,705.9,966.3,489.6,526.7,357.2,87.4,11.9,3489.6,6.1,338.4,2688.5,456.5,31839000
kerala,2008,0.8,30.3,217.2,108.4,81.2,469.9,505.1,349.0,347.0,343.4,55.4,17.0,2524.5,31.1,406.7,1670.9,415.7,31839000
kerala,2009,3.3,1.5,62.6,69.0,191.6,438.2,924.9,269.3,326.5,205.2,274.4,44.2,2810.6,4.8,323.1,1958.9,523.8,31839000
kerala,2010,18.6,1.0,31.4,138.9,190.6,667.5,629.0,356.0,275.6,441.4,335.1,46.8,3131.8,19.6,360.9,1928.0,823.3,31839000
kerala,2011,20.5,45.7,24.1,165.2,124.2,788.5,536.8,492.7,391.2,227.2,169.7,49.5,3035.1,66.2,313.5,2209.1,446.3,33387677
lakshadweep,1951,24.3,28.9,35.3,129.9,108.4,445.1,524.2,43.7,156.0,68.6,103.6,47.3,1715.3,53.2,273.6,1169.0,219.5,21000
lakshadweep,1952,21.3,11.2,0.8,11.6,152.4,343.5,157.9,79.6,38.3,273.0,12.2,22.7,1124.5,32.5,164.8,619.3,307.9,21000
lakshadweep,1953,10.4,40.8,9.3,35.0,15.3,205.8,537.0,69.4,125.5,452.4,95.6,9.7,1606.2,51.2,59.6,937.7,557.7,21000
lakshadweep,1954,74.1,0.0,14.6,39.8,122.3,375.2,259.5,232.9,123.5,256.2,34.1,23.3,1555.5,74.1,176.7,991.1,313.6,21000
lakshadweep,1955,11.4,39.1,0.0,105.4,235.2,345.5,215.4,63.2,302.5,155.9,61.2,13.5,1548.3,50.5,340.6,926.6,230.6,21000
lakshadweep,1956,13.6,27.7,1.3,40.8,269.5,356.1,109.8,91.6,148.0,175.6,48.5,4.9,1287.4,41.3,311.6,705.5,229.0,21000
lakshadweep,1957,0.9,11.4,34.6,23.7,195.6,309.9,129.1,149.6,47.5,215.2,198.5,31.2,1347.2,12.3,253.9,636.1,444.9,21000
lakshadweep,1958,0.2,1.6,0.0,8.0,116.0,269.4,84.5,238.2,54.0,133.4,51.1,36.2,992.6,1.8,124.0,646.1,220.7,21000
lakshadweep,1959,15.0,0.0,8.0,51.6,320.5,337.7,205.8,151.2,183.2,183.8,97.8,29.0,1583.6,15.0,380.1,877.9,310.6,21000
lakshadweep,1960,29.6,40.0,3.3,85.4,497.1,176.8,257.3,168.4,221.3,169.7,235.9,17.0,1901.8,69.6,585.8,823.8,422.6,21000
lakshadweep,1961,60.3,47.4,0.0,31.3,421.1,593.2,297.3,228.2,215.8,148.1,98.8,93.8,2235.3,107.7,452.4,1334.5,340.7,24370
lakshadweep,1962,11.1,0.0,0.0,81.5,331.2,149.3,204.5,286.7,201.8,210.9,33.5,76.1,1586.6,11.1,412.7,842.3,320.5,24370
lakshadweep,1963,126.7,112.9,6.5,72.6,204.6,233.0,367.0,249.9,121.8,113.5,211.5,82.1,1902.1,239.6,283.7,971.7,407.1,24370
lakshadweep,1964,2.5,3.5,5.2,40.4,64.2,376.1,407.0,174.6,342.5,120.9,90.8,24.0,1651.7,6.0,109.8,1300.2,235.7,24370
lakshadweep,1965,0.2,7.3,8.3,35.0,162.5,200.6,164.2,267.7,92.4,69.2,77.9,320.6,1405.9,7.5,205.8,724.9,467.7,24370
lakshadweep,1966,21.3,0.2,6.2,4.4,34.9,376.7,421.9,158.9,225.4,266.1,158.0,67.5,1741.5,21.5,45.5,1182.9,491.6,24370
lakshadweep,1967,7.8,2.7,0.0,0.0,148.3,301.2,380.1,196.9,100.4,92.3,24.5,33.1,1287.3,10.5,148.3,978.6,149.9,24370
lakshadweep,1968,8.7,1.8,30.6,45.4,16.6,393.8,439.8,84.1,202.8,46.5,31.4,42.9,1344.4,10.5,92.6,1120.5,120.8,24370
lakshadweep,1969,30.0,4.1,0.0,63.3,237.9,125.6,149.0,225.3,95.9,162.3,157.5,165.2,1416.1,34.1,301.2,595.8,485.0,24370
lakshadweep,1970,18.7,6.3,13.8,32.3,164.9,322.1,484.4,284.6,228.9,126.9,81.2,18.9,1783.0,25.0,211.0,1320.0,227.0,24370
lakshadweep,1971,3.8,12.3,5.4,25.0,271.6,333.9,308.1,349.6,281.8,113.8,63.0,133.1,1901.4,16.1,302.0,1273.4,309.9,32900
lakshadweep,1972,0.0,1.1,0.0,11.4,81.3,349.2,197.3,172.5,152.0,219.2,94.2,9.4,1287.6,1.1,92.7,871.0,322.8,32900
lakshadweep,1973,0.3,5.8,0.0,40.7,96.3,260.5,299.9,437.9,57.3,150.9,108.1,99.7,1557.4,6.1,137.0,1055.6,358.7,32900
lakshadweep,1974,0.0,16.8,0.8,35.4,171.9,277.6,491.6,165.7,258.3,65.9,20.1,7.2,1511.3,16.8,208.1,1193.2,93.2,32900
lakshadweep,1975,8.6,0.7,18.4,92.9,282.2,250.0,278.0,348.4,299.5,111.6,155.2,45.0,1890.5,9.3,393.5,1175.9,311.8,32900
lakshadweep,1976,10.3,0.0,1.1,72.9,85.3,260.7,329.2,344.1,36.6,189.2,161.6,11.1,1502.1,10.3,159.3,970.6,361.9,32900
lakshadweep,1977,1.4,38.2,16.5,27.6,256.8,460.7,337.4,125.3,90.7,248.4,243.8,1.4,1848.2,39.6,300.9,1014.1,493.6,32900
lakshadweep,1978,0.2,6.5,0.6,44.1,309.5,568.3,224.7,303.5,105.1,92.1,294.2,18.6,1967.4,6.7,354.2,1201.6,404.9,32900
lakshadweep,1979,14.9,1.3,10.0,15.4,23.1,367.1,451.3,127.3,221.1,173.6,378.1,42.2,1825.4,16.2,48.5,1166.8,593.9,32900
lakshadweep,1980,7.5,10.5,13.1,19.7,123.5,233.6,185.0,217.6,67.0,122.1,98.5,113.6,1211.7,18.0,156.3,703.2,334.2,32900
lakshadweep,1981,1.8,20.4,0.6,22.3,208.6,421.5,168.9,213.3,281.4,167.4,76.6,34.6,1617.4,22.2,231.5,1085.1,278.6,40250
lakshadweep,1982,1.6,0.4,0.6,0.4,106.8,321.6,254.5,326.1,121.3,70.7,178.6,9.4,1392.0,2.0,107.8,1023.5,258.7,40250
lakshadweep,1983,1.4,0.0,0.0,0.2,113.5,215.0,277.0,375.0,219.8,77.6,71.2,52.5,1403.2,1.4,113.7,1086.8,201.3,40250
lakshadweep,1984,71.1,114.9,96.7,65.1,46.7,318.9,271.5,124.9,83.1,218.3,155.4,25.0,1591.6,186.0,208.5,798.4,398.7,40250
lakshadweep,1985,6.4,0.0,27.4,11.1,182.9,326.1,152.1,203.0,206.4,42.0,62.3,83.7,1303.4,6.4,221.4,887.6,188.0,40250
lakshadweep,1986,12.4,3.0,25.3,6.5,102.1,399.2,193.3,218.3,179.9,128.6,147.8,49.5,1465.9,15.4,133.9,990.7,325.9,40250
lakshadweep,1987,1.9,1.5,0.0,16.5,72.9,389.3,29.4,284.7,183.4,133.0,47.7,128.3,1288.6,3.4,89.4,886.8,309.0,40250
lakshadweep,1988,0.8,7.0,0.9,54.0,142.8,352.5,293.6,240.9,240.9,28.9,82.7,5.8,1450.8,7.8,197.7,1127.9,117.4,40250
lakshadweep,1989,20.6,0.0,4.4,93.0,106.7,473.5,387.5,167.3,216.3,172.4,69.2,3.5,1714.4,20.6,204.1,1244.6,245.1,40250
lakshadweep,1990,38.9,0.3,21.4,0.0,191.1,181.6,334.0,123.5,98.9,160.4,155.4,5.0,1310.5,39.2,212.5,738.0,320.8,40250
lakshadweep,1991,12.3,0.0,18.7,12.3,68.0,604.3,241.1,253.8,45.7,222.7,75.5,28.6,1583.0,12.3,99.0,1144.9,326.8,52820
lakshadweep,1992,4.0,0.1,0.0,3.3,128.1,346.6,363.0,373.3,95.1,120.4,69.3,31.7,1534.9,4.1,131.4,1178.0,221.4,52820
lakshadweep,1993,1.2,0.5,0.2,0.2,56.5,276.1,346.7,154.4,161.0,131.6,280.5,40.8,1449.7,1.7,56.9,938.2,452.9,52820
lakshadweep,1994,12.4,66.6,34.8,88.8,78.9,361.1,240.2,219.7,76.2,213.5,153.7,1.2,1547.1,79.0,202.5,897.2,368.4,52820
lakshadweep,1995,131.3,18.5,0.3,315.4,179.6,286.0,486.7,384.8,71.8,81.0,72.2,3.3,2030.9,149.8,495.3,1229.3,156.5,52820
lakshadweep,1996,44.7,1.1,1.6,17.4,50.0,427.1,335.3,197.3,230.4,109.0,60.5,131.6,1606.0,45.8,69.0,1190.1,301.1,52820
lakshadweep,1997,2.2,0.1,4.9,33.8,62.3,307.0,459.6,216.8,144.0,213.5,200.8,119.7,1764.7,2.3,101.0,1127.4,534.0,52820
lakshadweep,1998,52.0,0.0,1.8,40.3,68.2,382.0,388.8,196.7,274.7,184.8,144.1,253.5,1986.9,52.0,110.3,1242.2,582.4,52820
lakshadweep,1999,47.8,2.5,18.3,20.6,416.7,279.6,459.4,133.8,73.4,305.0,51.2,49.0,1857.3,50.3,455.6,946.2,405.2,52820
lakshadweep,2000,83.3,18.9,3.4,47.9,204.6,225.4,95.5,319.9,164.5,141.4,56.3,11.0,1372.1,102.2,255.9,805.3,208.7,52820
lakshadweep,2001,4.4,20.4,0.0,104.6,187.3,283.9,198.9,144.3,213.5,105.2,101.5,16.6,1380.6,24.8,291.9,840.6,223.3,61300
lakshadweep,2002,10.8,16.8,7.2,23.4,189.8,261.8,81.3,143.9,50.0,178.2,52.9,17.4,1033.5,27.6,220.4,537.0,248.5,61300
lakshadweep,2003,11.8,18.2,28.5,18.1,109.6,364.5,400.6,92.1,84.3,191.6,206.1,7.5,1532.9,30.0,156.2,941.5,405.2,61300
lakshadweep,2004,7.2,1.5,1.9,7.7,330.2,251.2,280.8,169.5,200.0,193.4,107.6,2.2,1553.2,8.7,339.8,901.5,303.2,61300
lakshadweep,2005,17.6,11.1,0.0,37.0,92.8,248.5,378.9,102.4,278.0,164.2,218.3,26.6,1575.4,28.7,129.8,1007.8,409.1,61300
lakshadweep,2006,20.1,0.0,33.0,0.3,327.9,286.9,172.3,150.7,318.5,119.1,158.9,10.9,1598.6,20.1,361.2,928.4,288.9,61300
lakshadweep,2007,2.5,4.2,0.2,22.2,166.2,573.4,427.4,294.7,457.5,256.1,47.6,109.6,2361.6,6.7,188.6,1753.0,413.3,61300
lakshadweep,2008,5.5,19.8,120.7,15.8,180.4,254.6,363.9,206.6,108.9,252.9,67.6,130.1,1726.8,25.3,316.9,934.0,450.6,61300
lakshadweep,2009,4.7,1.5,0.1,18.1,162.1,401.2,266.4,185.0,145.1,87.4,166.2,132.3,1570.1,6.2,180.3,997.7,385.9,61300
lakshadweep,2010,18.8,0.0,1.2,35.6,79.0,318.9,336.7,335.1,161.5,155.4,201.5,81.5,1725.2,18.8,115.8,1152.2,438.4,61300
lakshadweep,2011,5.1,2.8,3.1,85.9,107.2,153.6,350.2,254.0,255.2,117.4,184.3,14.9,1533.7,7.9,196.2,1013.0,316.6,64429
madhya pradesh,1951,24.6,21.4,50.5,17.0,13.4,226.5,517.5,587.9,307.1,54.8,4.4,0.0,1825.3,46.0,80.9,1639.1,59.1,18615700
madhya pradesh,1952,1.8,36.0,10.5,4.6,3.4,360.0,754.5,639.7,152.9,9.7,0.0,11.6,1984.4,37.6,18.5,1907.0,21.3,18615700
madhya pradesh,1953,35.5,4.8,0.0,9.1,3.1,115.3,681.3,652.2,267.9,30.8,0.0,0.7,1800.8,40.4,12.2,1716.7,31.5,18615700
madhya pradesh,1954,28.9,24.1,11.8,3.2,1.1,151.1,648.4,472.7,812.1,22.7,0.3,0.6,2177.4,53.1,16.2,2084.4,23.7,18615700
madhya pradesh,1955,97.7,5.2,2.2,4.5,4.9,425.2,357.9,868.2,545.2,259.1,0.0,0.0,2570.2,102.9,11.7,2196.5,259.1,18615700
madhya pradesh,1956,25.0,6.3,10.1,2.1,75.0,300.0,936.7,650.7,312.7,169.1,66.5,27.5,2581.6,31.3,87.1,2200.1,263.1,18615700
madhya pradesh,1957,33.3,1.0,94.2,23.5,10.2,150.6,572.9,699.4,226.3,19.1,1.2,2.1,1833.7,34.4,127.9,1649.1,22.3,18615700
madhya pradesh,1958,11.3,18.3,15.6,9.2,2.2,148.2,819.4,557.6,507.7,167.3,13.6,0.8,2271.3,29.6,27.1,2033.0,181.6,18615700
madhya pradesh,1959,72.1,3.9,1.6,12.1,52.2,160.2,833.3,723.1,485.5,132.4,7.3,0.0,2483.8,76.0,65.9,2202.2,139.8,18615700
madhya pradesh,1960,72.0,0.1,37.0,7.6,7.9,245.6,579.5,888.2,136.3,158.0,0.0,2.3,2134.3,72.1,52.4,1849.5,160.2,18615700
madhya pradesh,1961,51.0,13.0,4.3,6.5,15.3,206.9,810.7,781.7,917.8,194.2,15.8,15.0,3032.5,64.2,26.2,2717.2,225.0,23218950
madhya pradesh,1962,19.5,28.0,29.3,17.9,13.6,71.9,635.9,532.7,542.8,1.5,9.9,71.3,1974.3,47.6,60.7,1783.4,82.7,23218950
madhya pradesh,1963,13.3,19.0,8.2,19.2,14.6,218.9,509.4,727.5,399.0,54.7,38.3,3.4,2025.5,32.3,41.9,1854.9,96.3,23218950
madhya pradesh,1964,0.2,8.1,4.4,1.3,10.2,243.2,638.9,745.2,389.3,24.1,0.9,1.4,2067.4,8.4,16.0,2016.6,26.5,23218950
madhya pradesh,1965,9.4,1.6,16.9,14.5,1.2,99.6,476.7,327.5,308.2,17.1,1.1,18.7,1292.5,10.9,32.6,1212.0,37.0,23218950
madhya pradesh,1966,17.2,4.7,4.1,0.8,10.4,279.9,521.1,462.6,155.0,2.8,57.8,12.9,1529.1,21.9,15.2,1418.5,73.5,23218950
madhya pradesh,1967,0.2,0.0,85.2,3.6,3.0,244.4,620.0,735.0,484.2,8.1,1.2,168.5,2353.4,0.2,91.8,2083.7,177.8,23218950
madhya pradesh,1968,44.9,14.1,18.5,4.7,1.4,136.3,759.9,573.2,245.6,34.5,0.0,1.9,1834.8,59.0,24.5,1714.8,36.5,23218950
madhya pradesh,1969,14.0,3.0,1.1,0.9,10.5,89.6,946.8,788.7,424.8,0.0,79.0,0.3,2359.1,17.2,12.7,2250.0,79.3,23218950
madhya pradesh,1970,80.5,41.5,44.6,1.9,24.7,452.6,455.0,827.8,516.4,10.4,0.0,0.0,2455.4,122.0,71.1,2251.9,10.4,23218950
madhya pradesh,1971,40.0,10.3,12.6,16.4,47.7,540.5,954.8,506.6,368.8,156.5,0.2,0.0,2654.4,50.2,76.8,2370.7,156.7,30017180
madhya pradesh,1972,0.5,14.1,0.2,2.4,2.1,146.1,369.2,977.0,215.2,29.3,45.0,7.3,1808.6,14.7,4.8,1707.6,81.6,30017180
madhya pradesh,1973,1.1,34.5,0.1,1.3,3.7,128.8,993.5,909.0,461.8,107.9,0.2,17.4,2659.2,35.6,5.2,2493.0,125.4,30017180
madhya pradesh,1974,0.4,7.4,1.6,0.8,18.8,139.6,592.7,792.9,120.3,165.3,5.9,2.1,1847.7,7.8,21.3,1645.4,173.2,30017180
madhya pradesh,1975,13.0,14.7,13.7,0.3,4.8,326.6,637.2,926.2,417.1,145.0,0.1,0.3,2499.1,27.7,18.8,2307.1,145.4,30017180
madhya pradesh,1976,20.8,3.1,9.0,18.4,19.1,243.6,631.9,717.1,356.8,1.5,59.1,2.9,2083.3,23.9,46.5,1949.3,63.6,30017180
madhya pradesh,1977,12.8,9.9,9.5,10.4,18.0,433.1,605.5,736.6,356.7,74.2,101.8,6.5,2374.9,22.7,37.9,2131.8,182.6,30017180
madhya pradesh,1978,25.8,89.3,36.0,9.0,0.2,347.1,656.9,838.0,277.5,15.4,36.2,64.3,2395.9,115.1,45.3,2119.6,116.1,30017180
madhya pradesh,1979,68.8,80.6,11.0,0.6,20.5,209.0,439.5,486.7,99.4,12.1,159.0,4.3,1591.7,149.5,32.3,1234.6,175.4,30017180
madhya pradesh,1980,9.9,4.7,4.5,0.8,2.2,504.5,558.8,862.4,225.2,5.8,2.1,62.2,2243.1,14.6,7.5,2150.9,70.0,30017180
madhya pradesh,1981,17.9,1.5,34.4,2.2,25.5,270.1,607.6,567.4,316.3,24.6,24.6,34.2,1926.2,19.4,62.0,1761.2,83.6,38169500
madhya pradesh,1982,130.8,18.1,12.9,4.4,29.7,158.6,518.9,972.1,249.9,49.8,82.2,3.9,2231.4,149.0,46.9,1899.6,135.8,38169500
madhya pradesh,1983,15.3,13.0,0.3,21.6,24.2,186.4,589.1,684.2,687.9,120.1,0.0,5.2,2347.4,28.3,46.1,2147.7,125.3,38169500
madhya pradesh,1984,68.9,43.7,0.0,3.5,2.0,154.9,367.3,1126.3,174.3,27.3,0.0,2.0,1970.1,112.6,5.4,1822.8,29.4,38169500
madhya pradesh,1985,44.8,6.2,0.5,10.0,7.4,150.3,609.8,634.6,271.4,255.0,0.0,0.0,1990.1,51.0,18.0,1666.1,255.0,38169500
madhya pradesh,1986,21.2,139.5,22.3,1.6,16.9,316.6,787.8,480.5,115.9,20.5,1.2,42.3,1966.3,160.6,40.9,1700.7,64.0,38169500
madhya pradesh,1987,63.4,58.1,8.6,0.1,15.3,119.5,392.8,669.9,392.0,136.5,25.0,18.9,1900.0,121.5,23.9,1574.3,180.4,38169500
madhya pradesh,1988,10.6,18.2,6.8,10.7,8.8,335.1,677.3,617.0,254.0,79.4,0.4,2.3,2020.6,28.8,26.3,1883.3,82.2,38169500
madhya pradesh,1989,2.7,0.2,27.9,0.2,6.3,320.1,348.2,728.4,213.5,2.0,1.5,28.4,1679.4,2.9,34.4,1610.3,31.9,38169500
madhya pradesh,1990,1.5,40.4,3.5,3.1,61.4,476.4,599.7,669.9,589.6,60.5,2.8,15.1,2524.0,41.9,68.2,2335.6,78.5,38169500
madhya pradesh,1991,3.6,11.4,17.4,6.7,3.9,195.0,664.0,750.3,92.4,5.1,6.7,5.7,1762.4,15.0,27.9,1701.9,17.6,48566800
madhya pradesh,1992,0.1,0.2,0.6,0.5,12.9,89.4,507.2,780.1,341.5,70.6,2.3,0.0,1805.3,0.3,14.0,1718.2,72.9,48566800
madhya pradesh,1993,0.0,17.2,23.0,1.6,8.4,219.1,590.6,525.0,716.4,43.8,1.4,4.1,2150.8,17.2,33.0,2051.2,49.4,48566800
madhya pradesh,1994,24.2,16.1,0.2,15.4,2.3,485.8,903.1,897.9,337.7,27.4,3.3,0.0,2713.2,40.3,17.8,2624.5,30.6,48566800
madhya pradesh,1995,38.8,9.7,62.6,4.6,3.4,148.2,682.1,607.4,292.3,24.8,2.1,20.9,1897.0,48.6,70.6,1730.0,47.8,48566800
madhya pradesh,1996,49.4,20.6,5.7,2.3,2.3,115.8,750.9,735.8,283.7,104.6,1.1,0.0,2072.0,70.0,10.2,1886.1,105.7,48566800
madhya pradesh,1997,7.0,0.0,1.3,11.4,5.0,184.8,795.0,693.7,295.2,97.7,127.8,196.5,2415.4,7.0,17.7,1968.7,422.0,48566800
madhya pradesh,1998,32.2,6.3,33.0,7.1,3.5,177.3,576.2,531.7,473.7,59.5,39.8,0.0,1940.3,38.5,43.5,1759.1,99.3,48566800
madhya pradesh,1999,2.4,52.2,0.0,0.0,9.3,249.5,620.3,543.9,853.5,165.2,0.3,0.0,2496.6,54.7,9.3,2267.2,165.5,48566800
madhya pradesh,2000,0.2,0.0,0.2,0.2,37.5,260.9,698.2,344.4,143.0,3.0,0.0,0.2,874.2,0.1,37.8,1446.6,3.2,48566800
madhya pradesh,2001,4.4,0.8,3.5,29.0,28.8,459.1,737.6,442.8,77.9,172.2,1.0,0.0,1957.1,5.3,61.2,1717.3,173.2,60385090
